"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"ARCW","ARC Group Worldwide, Inc.","7.37","11683727.33","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/arcw",
"ABIO","ARCA biopharma, Inc.","0.35","5116859.3","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/abio",
"ARWR","Arrowhead Research Corporation","2.64","29860554.24","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/arwr",
"ARTW","Art&#39;s-Way Manufacturing Co., Inc.","6.34","25587301.68","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/artw",
"APWC","Asia Pacific Wire & Cable Corporation Limited","2.97","41077383.93","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/apwc",
"APPY","AspenBio Pharma, Inc.","1.43","11034566.4","n/a","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/appy",
"ATEA","Astea International, Inc.","4.64","16575467.36","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/atea",
"ASTC","Astrotech Corporation","1.19","23202096.4","n/a","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/astc",
"ASUR","Asure Software Inc","7.49","39228860.02","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/asur",
"AFCB","Athens Bancshares Corporation","16","39986560","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/afcb",
"ATHX","Athersys, Inc.","1.49","44298211.07","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/athx",
"ATTU","Attunity Ltd.","7.3701","76235783.7528","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/attu",
"AAC","Australia Acquisition Corp.","10.0722","85949436.6426","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aac",
"AACOU","Australia Acquisition Corp.","10.26","82080000","n/a","2010","Finance","Business Services","http://www.nasdaq.com/symbol/aacou",
"AACOW","Australia Acquisition Corp.","0.3","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/aacow",
"ADAT","Authentidate Holding Corp.","1.4","75674382","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/adat",
"ABTL","Autobytel Inc.","3.6118","31968626.9116","n/a","1999","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/abtl",
"BOSC","B.O.S. Better Online Solutions","0.49","2191102.13","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/bosc",
"BMRC","Bank of Marin Bancorp","40.12","215240269.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bmrc",
"BKSC","Bank of South Carolina Corp.","12","53354868","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bksc",
"BOTJ","Bank of the James Financial Group, Inc.","5.73","19152037.95","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/botj",
"BOVA","Bank Of Virginia","0.86","9742236.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bova",
"BGSC","BGS Acquisition Corp.","9.79","52213330.07","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgsc",
"BGSCU","BGS Acquisition Corp.","9.98","53226663.34","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscu",
"BGSCW","BGS Acquisition Corp.","0.18","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/bgscw",
"BIDZ","Bidz.com, Inc.","0.7633","13968383.8936","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/bidz",
"BASI","Bioanalytical Systems, Inc.","1.26","9207908.64","n/a","1997","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/basi",
"BIOD","Biodel Inc.","2.86","39990882.36","n/a","2007","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/biod",
"BDSI","BioDelivery Sciences International, Inc.","5.55","166769768.85","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/bdsi",
"BIOF","BioFuel Energy Corp.","4.7","29329743.7","n/a","2007","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/biof",
"BIOL","Biolase, Inc.","1.73","53777018.86","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/biol",
"BLRX","BioLineRx Ltd.","2.26","13047237.64","5773114","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/blrx",
"BDMS","Birner Dental Management Services, Inc.","17.01","31328847.9","n/a","1998","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/bdms",
"MNGL","Blue Wolf Mongolia Holdings Corp.","9.76","98210000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mngl",
"MNGLU","Blue Wolf Mongolia Holdings Corp.","10.1","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mnglu",
"MNGLW","Blue Wolf Mongolia Holdings Corp.","0.42","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/mnglw",
"BFLY","Bluefly, Inc.","0.9801","28007937.4212","n/a","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/bfly",
"BNCN","BNC Bancorp","7.53","115391120.58","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bncn",
"BNSO","Bonso Electronics International, Inc.","1.02","5351841.06","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/bnso",
"BLIN          ","Bridgeline Digital, Inc.","1.172","17818546.536","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/blin          ",
"BYFC","Broadway Financial Corporation","1.07","1866684.55","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/byfc",
"BWEN","Broadwind Energy, Inc.","1.95","27486484.35","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/bwen",
"BLMT","BSB Bancorp, Inc.","12.66","116128407.6","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/blmt",
"CART","Carolina Trust Bank","2.83","13114961.46","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cart",
"CARV","Carver Bancorp, Inc.","3.65","13487918","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/carv",
"CACB","Cascade Bancorp","5.23","247415861.04","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cacb",
"CPRX","Catalyst Pharmaceutical Partners, Inc.","1.31","40271391.2","n/a","2006","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cprx",
"CAZA","Cazador Acquisition Corporation Ltd.","9.96","57270000","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/caza",
"CAZAU","Cazador Acquisition Corporation Ltd.","10","50000000","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/cazau",
"CAZAW","Cazador Acquisition Corporation Ltd.","0.13","0","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/cazaw",
"CTIC","Cell Therapeutics, Inc.","2.108","119485232.292","n/a","1997","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ctic",
"CLSN","Celsion Corporation","4.71","156502368.09","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clsn",
"CFBK","Central Federal Corporation","1.4518","1198765.778","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cfbk",
"CVCY","Central Valley Community Bancorp","8.25","79175794.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cvcy",
"CNTY","Century Casinos, Inc.","2.64","63975579.36","n/a","1977","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/cnty",
"CERP","Cereplast, Inc.","0.2","4950440.8","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cerp",
"HOTR","Chanticleer Holdings, Inc.","3.5999","13315655.7104","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hotr",
"HOTRW","Chanticleer Holdings, Inc.","0.55","0","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hotrw",
"CHFN","Charter Financial Corp.","9.66","177135806.4","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chfn",
"CHTP","Chelsea Therapeutics International, Ltd.","1.37","91845579.53","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/chtp",
"CEMI","Chembio Diagnostics, Inc.","4.35","34786319.25","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cemi",
"CHEV","Cheviot Financial Corp","9.02","68520763.74","n/a","2004","Finance","Savings Institutions","http://www.nasdaq.com/symbol/chev",
"CAAS","China Automotive Systems, Inc.","3.87","109367368.74","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas",
"CGEI","China Growth Equity Investment Ltd.","9.72","60750000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cgei",
"CGEIU","China Growth Equity Investment Ltd.","10","60000000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cgeiu",
"CGEIW","China Growth Equity Investment Ltd.","0.24","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/cgeiw",
"HGSH","China HGS Real Estate, Inc.","0.35","15767500","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh",
"CHLN","China Housing & Land Development, Inc.","1.396","48980892.204","n/a","1984","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/chln",
"CJJD","China Jo-Jo Drugstores, Inc.","0.7052","9570659.1756","n/a","n/a","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/cjjd",
"CHNR","China Natural Resources, Inc.","7.05","175621957.8","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/chnr",
"CPSL","China Precision Steel, Inc.","2.518","9770461.946","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cpsl",
"CTDC","China Technology Development Group Corporation","0.5301","11926480.8249","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ctdc",
"CNYD","China Yida Holding, Co.","0.5","9785892.5","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cnyd",
"IMOS","ChipMOS TECHNOLOGIES (Bermuda) LTD.","13.93","470616594.49","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/imos",
"DFR","CIFC Corp.","7.42","146752329.64","n/a","2005","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfr",
"CIMT","Cimatron, Limited","3.5202","32788874.7384","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/cimt",
"CZNC","Citizens & Northern Corp","19.49","238486013.23","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc",
"CRBC","Citizens Republic Bancorp, Inc.","20.3218","823160683.4784","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/crbc",
"CDTI","Clean Diesel Technologies, Inc.","2.28","16480496.64","n/a","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cdti",
"CLNT","Cleantech Solutions International, Inc.","2.66","7094265.22","n/a","1994","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clnt",
"CLRO","ClearOne Communications Inc.","3.95","36046807.3","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/clro",
"CLIR","ClearSign Combustion Corporation","7.37","64502350.55","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clir",
"CBLI","Cleveland BioLabs, Inc.","1.93","69219044.7","n/a","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/cbli",
"CMSB","CMS Bancorp, Inc.","7.85","14623003.55","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/cmsb",
"JVA","Coffee Holding Co., Inc.","7.42","47282532.78","n/a","2005","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/jva",
"CBMX","CombiMatrix Corporation","0.62","6636555.02","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cbmx",
"CBMXW","CombiMatrix Corporation","0.1","0","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cbmxw",
"CTCH","Commtouch Software Ltd.","2.93","71405081.55","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ctch",
"CBIN","Community Bank Shares of Indiana, Inc.","13.5","45394465.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cbin",
"CFFC","Community Financial Corp.","5.8801","25646985.2058","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cffc",
"CPBC","Community Partners Bancorp","5.95","47392928.1","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/cpbc",
"CGEN","Compugen Ltd.","3.682","132516325.102","n/a","1981","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cgen",
"CHCI","Comstock Holding Companies, Inc.","1.19","25042993.08","n/a","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci",
"CORT","Corcept Therapeutics Incorporated","2.97","296054850.96","n/a","1982","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cort",
"CRTX","Cornerstone Therapeutics Inc.","6.19","163212287.1","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/crtx",
"CNDO","Coronado Biosciences, Inc.","5.84","142354374.16","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cndo",
"CPAH","CounterPath Corporation","2.59","107649084.27","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cpah",
"CRDS","Crossroads Systems, Inc.","4","44301272","n/a","1992","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/crds",
"CRWS","Crown Crafts, Inc.","6.1","59458554.4","n/a","n/a","Basic Industries","Textiles","http://www.nasdaq.com/symbol/crws",
"CRMB","Crumbs Bake Shop, Inc.","2.6053","15077874.1405","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/crmb",
"CRMBU","Crumbs Bake Shop, Inc.","3.06","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/crmbu",
"CRMBW","Crumbs Bake Shop, Inc.","0.05","0","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/crmbw",
"CTIB","CTI Industries Corporation","5.11","16419176.06","n/a","1997","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/ctib",
"CUI","CUI Global, Inc.","6.1","66091255.2","n/a","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cui",
"CVV","CVD Equipment Corporation","10.0018","59935736.491","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cvv",
"CYAN","Cyanotech Corporation","6.36","34604556.48","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cyan",
"CYCCP","Cyclacel Pharmaceuticals, Inc.","2.22","2693175.24","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cyccp",
"CYTR","CytRx Corporation","3.88","82280703.96","n/a","1986","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cytr",
"DAEG","Daegis Inc","1.01","16549684.26","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/daeg",
"DJCO","Daily Journal Corp. (S.C.)","95","131170870","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/djco",
"DARA","DARA Biosciences, Inc.","0.78","9302970.3","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dara",
"DAIO","Data I/O Corporation","2.52","19500047.28","n/a","1981","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/daio",
"DRAM","Dataram Corporation","0.68","7154793.4","n/a","1984","Technology","Electronic Components","http://www.nasdaq.com/symbol/dram",
"DWCH","Datawatch Corporation","18.88","119646751.36","n/a","1992","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/dwch",
"DSTI","DayStar Technologies, Inc.","1.6599","3652995.0468","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/dsti",
"DHRM","Dehaier Medical Systems Limited","1.6","7312000","n/a","2010","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dhrm",
"DCTH","Delcath Systems, Inc.","1.75","117161472.75","n/a","2000","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dcth",
"DENN","Denny&#39;s Corporation","4.965","471110980.965","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/denn",
"DSCI","Derma Sciences, Inc.","9.9","127090665.9","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/dsci",
"DGLY","Digital Ally, Inc.","5.36","10910328.24","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/dgly",
"DCIN","Digital Cinema Destinations Corp.","5.3","23764065.8","n/a","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/dcin",
"DSCO","Discovery Laboratories, Inc.","3.22","139879842.9","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/dsco",
"DLHC","DLH Holdings Corp.","1.045","9724458.59","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/dlhc",
"DNBF","DNB Financial Corp","15.04","40826997.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dnbf",
"DOVR","Dover Saddlery, Inc.","3.84","20477713.92","n/a","2005","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dovr",
"DYNT","Dynatronics Corporation","0.535","6788427.75","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/dynt",
"DVAX","Dynavax Technologies Corporation","4.16","739525001.28","n/a","2004","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/dvax",
"EGBN","Eagle Bancorp, Inc.","17.17","357328613.06","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/egbn",
"ECTE","Echo Therapeutics, Inc.","1.47","58562721.42","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ecte",
"ECTY","Ecotality, Inc.","0.5","11954614.5","n/a","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/ecty",
"EDAC","Edac Technologies Corporation","13.9","72942904.9","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/edac",
"EFUT","eFuture Information Technology Inc.","4","15748884","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/efut",
"EGAN","eGain Communications Corporation","4.56","111368971.2","n/a","1999","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/egan",
"ESYS","Elecsys Corporation","3.29","12786295.48","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/esys",
"ELSE","Electro-Sensors, Inc.","3.9932","13544582.9984","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/else",
"ESBK","Elmira Savings Bank NY (The)","19.87","43054137.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/esbk",
"ELTK","Eltek Ltd.","1.16","7667724.12","n/a","1997","Technology","Electrical Products","http://www.nasdaq.com/symbol/eltk",
"EMCF","Emclaire Financial Corp","21.7502","38104349.3816","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/emcf",
"ETRM","EnteroMedics Inc.","3.73","153333160.78","n/a","2007","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/etrm",
"ENMD","EntreMed, Inc.","1.96","44106650.28","n/a","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/enmd",
"EONC","eOn Communications Corporation","0.81","2330514.18","n/a","2000","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/eonc",
"ESMC","Escalon Medical Corp.","0.6","4515858","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/esmc",
"ESSX","Essex Rental Corporation","3.75","92084317.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/essx",
"CLWT","Euro Tech Holdings Company Limited","4","8276892","n/a","1997","Consumer Durables","Diversified Electronic Products","http://www.nasdaq.com/symbol/clwt",
"EVOL","Evolving Systems, Inc.","6.26","70669903.72","n/a","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/evol",
"EXAS","EXACT Sciences Corporation","10.33","657781426.64","n/a","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/exas",
"FRP","FairPoint Communications, Inc.","7.08","185730978.12","n/a","1986","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/frp",
"FMNB","Farmers National Banc Corp.","6.27","118012316.07","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FBSS","Fauquier Bankshares, Inc.","13","48037080","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FFCO","FedFirst Financial Corporation","14.85","42835448.7","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffco",
"FHCO","Female Health Company (The)","6.921","197361609.903","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco",
"FCVA","First Capital Bancorp, Inc. (VA)","2.36","28047849.52","n/a","2007","Finance","Major Banks","http://www.nasdaq.com/symbol/fcva",
"FCAP","First Capital, Inc.","19.89","55393669.89","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCZA","First Citizens Banc Corp.","5.25","40466564.25","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcza",
"FCLF","First Clover Leaf Financial Corp.","6.4999","49627470.9887","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fclf",
"FCCO","First Community Corporation","8.4","43859466","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FFNM","First Federal of Northern Michigan Bancorp, Inc.","3.57","10296054.93","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnm",
"FSFG","First Savings Financial Group, Inc.","18.23","43015161.63","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FNBN","FNB United Corp.","11.95","257977006.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbn",
"FONR","Fonar Corporation","3.29","20542539.57","n/a","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"VIFL","Food Technology Service, Inc.","6.07","17165838.6","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/vifl",
"FORD","Forward Industries, Inc.","1.2199","9887515.1815","n/a","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FSBW","FS Bancorp, Inc.","10.72","34734140","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FULL","Full Circle Capital Corporation","8.0982","50365799.3124","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/full",
"WILC","G. Willi-Food International,  Ltd.","4.01","52026722.45","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"GALT","Galectin Therapeutics Inc.","2.0399","32269883.9054","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","5","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","0.36","0","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","1.91","128311544.29","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GENE","Genetic Technologies Ltd","3.449","10938989.809","3171641","1980","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNVC","GenVec, Inc.","1.42","18392562.78","n/a","2000","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GMETP","GeoMet, Inc.","5.4","24567499.8","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/gmetp",
"GTWN","Georgetown Bancorp, Inc.","11","21343278","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GIGA","Giga-tronics Incorporated","1.5882","7988244.1854","n/a","1983","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GLBZ","Glen Burnie Bancorp","10.95","29895821.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"EAGL","Global Eagle Acquisition Corp.","9.97","230921002.45","n/a","1992","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Global Eagle Acquisition Corp.","10.15","177625000","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Global Eagle Acquisition Corp.","0.3","0","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"GSAT","Globalstar, Inc.","0.301","122921927.296","n/a","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/gsat",
"GTIM","Good Times Restaurants Inc.","1.48","4034796.72","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gtim",
"GCFB","Granite City Food And Brewery Ltd.","2.2","17606707.8","n/a","2000","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/gcfb",
"GRMH","GrayMark Healthcare, Inc.","0.33","5001359.22","n/a","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/grmh",
"GCBC","Greene County Bancorp, Inc.","20.9","87108148.6","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/gcbc",
"GGAL","Grupo Financiero Galicia S.A.","5.02","142767178.54","28439677","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/ggal",
"GSVC","GSV Capital Corp","8.7085","168249090.85","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gsvc",
"GPRC","Guanwei Recycling Corp.","0.7201","14989352.4454","n/a","n/a","Basic Industries","Containers/Packaging","http://www.nasdaq.com/symbol/gprc",
"GYRO","Gyrodyne Company of America, Inc.","111.43","165215032.4","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/gyro",
"HNRG","Hallador Energy Company","7.75","219487750","n/a","n/a","Energy","Coal Mining","http://www.nasdaq.com/symbol/hnrg",
